Movie Name,Director,text,Movie Rating
The Front Runner,jasonreitman,"['jasonreitman', 'biography', 'drama', 'history', '1987', 'u', 'senator', 'gary', 'hart', 'presidential', 'campaign', 'derailed', 'he', 'caught', 'scandalous', 'love', 'affair']",6.1
Broken City,allenhughes,"['allenhughes', 'action', 'crime', 'drama', 'city', 'rife', 'injustice', 'excop', 'billy', 'taggart', 'seek', 'redemption', 'revenge', 'doublecrossed', 'powerful', 'figure', 'mayor', 'nicholas', 'hostetler']",6.1
Adult World,scottcoffey,"['scottcoffey', 'comedy', 'drama', 'naive', 'college', 'graduate', 'amy', 'belief', 'shes', 'destined', 'great', 'poet', 'begrudgingly', 'accepts', 'job', 'shop', 'pursues', 'mentorship', 'reclusive', 'writer', 'rat', 'billing']",6.1
Divine Secrets of the Ya-Ya Sisterhood,calliekhouri,"['calliekhouri', 'drama', 'year', 'motherdaughter', 'tension', 'siddalee', 'receives', 'scrapbook', 'detailing', 'wild', 'adventure', 'yayas', 'mother', 'girlhood', 'friend']",6.1
O,timblakenelson,"['timblakenelson', 'drama', 'romance', 'thriller', 'update', 'shakespeare', 'othello', 'young', 'cast', 'set', 'upper', 'class', 'prep', 'school', 'centered', 'around', 'basketball', 'player', 'odin']",6.1
Any Which Way You Can,buddyvanhorn,"['buddyvanhorn', 'action', 'comedy', 'trucker', 'turned', 'prize', 'fighter', 'brother', 'pet', 'orangutan', 'series', 'misadventure', 'involving', 'mob', 'corrupt', 'cop', 'motorcycle', 'gang', 'pretty', 'dame']",6.1
S1m0ne,andrewniccol,"['andrewniccol', 'comedy', 'drama', 'scifi', 'producer', 'film', 'endangered', 'star', 'walk', 'decides', 'digitally', 'create', 'actress', 'substitute', 'star', 'becoming', 'overnight', 'sensation', 'everyone', 'think', 'real', 'person']",6.1
City by the Sea,michaelcaton-jones,"['michaelcatonjones', 'crime', 'drama', 'mystery', 'vincent', 'lamarca', 'whose', 'father', 'executed', '1950s', 'kidnapping', 'child', 'grew', 'become', 'police', 'officer', 'see', 'son', 'become', 'murder', 'suspect']",6.1
Jug Jugg Jeeyo,rajmehta,"['rajmehta', 'comedy', 'drama', 'family', 'two', 'couple', 'different', 'generation', 'confront', 'issue', 'marriage']",6.1
The Oxford Murders,álexdelaiglesia,"['álexdelaiglesia', 'crime', 'horror', 'mystery', 'oxford', 'university', 'professor', 'grad', 'student', 'work', 'together', 'try', 'stop', 'potential', 'series', 'murder', 'seemingly', 'linked', 'mathematical', 'symbol']",6.1
The Invisible,davids.goyer,"['davidsgoyer', 'crime', 'drama', 'fantasy', 'teenager', 'left', 'invisible', 'living', 'attack']",6.1
Guest House Paradiso,adrianedmondson,"['adrianedmondson', 'comedy', 'thriller', 'richie', 'eddie', 'perverted', 'loser', 'alcoholic', 'partnerincrime', 'run', 'worst', 'hotel', 'britain', 'guest', 'house', 'paradiso']",6.1
Willard,glenmorgan,"['glenmorgan', 'drama', 'horror', 'thriller', 'young', 'man', 'unusual', 'connection', 'rat', 'us', 'sociopathic']",6.1
Raising Cain,briandepalma,"['briandepalma', 'crime', 'drama', 'horror', 'oncologist', 'wife', 'prominent', 'child', 'psychologist', 'suspect', 'husband', 'unhealthy', 'scientific', 'obsession', 'child', 'unaware', 'really', 'going', 'inside', 'head']",6.1
Trapped,luismandoki,"['luismandoki', 'action', 'crime', 'drama', 'jennings', 'fight', 'daughter', 'life', 'kidnapped', 'experienced', 'gang', 'thief']",6.1
Antitrust,peterhowitt,"['peterhowitt', 'action', 'crime', 'drama', 'computer', 'programmer', 'dream', 'job', 'hot', 'portlandbased', 'firm', 'turn', 'nightmarish', 'discovers', 'bos', 'secret', 'ruthless', 'mean', 'dispatching', 'antitrust', 'problem']",6.1
Dragonfly,tomshadyac,"['tomshadyac', 'drama', 'fantasy', 'mystery', 'grieving', 'doctor', 'contacted', 'deceased', 'wife', 'patient', 'near', 'death', 'experience']",6.1
Good Kids,chrismccoy,"['chrismccoy', 'comedy', 'drama', 'four', 'high', 'school', 'student', 'look', 'redefine', 'graduation']",6.1
In the Electric Mist,bertrandtavernier,"['bertrandtavernier', 'crime', 'drama', 'mystery', 'detective', 'postkatrina', 'new', 'orleans', 'series', 'surreal', 'encounter', 'troop', 'ghostly', 'confederate', 'soldier', 'investigating', 'serial', 'killing', 'local', 'prostitute', '1965', 'lynching', 'corrupt', 'local', 'businessmen']",6.1
15 Minutes,johnherzfeld,"['johnherzfeld', 'action', 'crime', 'drama', 'homicide', 'detective', 'fire', 'marshal', 'must', 'stop', 'pair', 'murderer', 'commit', 'videotaped', 'crime', 'become', 'medium', 'darling']",6.1
Duplicity,tonygilroy,"['tonygilroy', 'comedy', 'crime', 'romance', 'two', 'exgovernment', 'agent', 'turned', 'rival', 'industrial', 'spy', 'top', 'game', 'one', 'company', 'prepares', 'launch', 'major', 'product', 'however', 'distract', 'way', 'one']",6.1
Wilderness,m.j.bassett,"['mjbassett', 'action', 'horror', 'juvenile', 'delinquent', 'sent', 'small', 'british', 'island', 'fellow', 'prisoner', 'death', 'fight', 'survival']",6.1
Otherhood,cindychupack,"['cindychupack', 'comedy', 'grounded', 'soulful', 'celebratory', 'comedy', 'three', 'mother', 'adult', 'son', 'film', 'explores', 'stage', 'motherhood', 'otherhood', 'redefine', 'relationship', 'child', 'friend', 'spouse', 'importantly']",6.1
In Hell,ringolam,"['ringolam', 'action', 'drama', 'thriller', 'man', 'must', 'survive', 'prison', 'hardened', 'criminal', 'battle', 'death', 'warden', 'entertainment']",6.1
Seeking Justice,rogerdonaldson,"['rogerdonaldson', 'action', 'crime', 'drama', 'wife', 'assaulted', 'husband', 'enlists', 'service', 'vigilante', 'group', 'help', 'settle', 'score', 'discovers', 'want', 'favor', 'return']",6.1
"Tomorrow, When the War Began",stuartbeattie,"['stuartbeattie', 'action', 'adventure', 'drama', 'country', 'invaded', 'family', 'taken', 'eight', 'unlikely', 'teenager', 'band', 'together', 'fight']",6.1
Gringo,nashedgerton,"['nashedgerton', 'action', 'comedy', 'crime', 'gringo', 'dark', 'comedy', 'mixed', 'whiteknuckle', 'action', 'dramatic', 'intrigue', 'explores', 'battle', 'survival', 'businessman', 'harold', 'soyinka', 'david', 'oyelowo', 'find', 'crossing', 'line', 'lawabiding', 'citizen', 'wanted', 'criminal']",6.1
Gentlemen Broncos,jaredhess,"['jaredhess', 'adventure', 'comedy', 'scifi', 'teenager', 'attends', 'fantasy', 'writer', 'convention', 'discovers', 'idea', 'stolen', 'established', 'novelist']",6.1
Johnny Handsome,walterhill,"['walterhill', 'crime', 'drama', 'thriller', 'double', 'crossed', 'thrown', 'jail', 'deformed', 'gangster', 'get', 'new', 'face', 'rehabilitation', 'desire', 'revenge', 'loom']",6.1
Desperate Measures,barbetschroeder,"['barbetschroeder', 'action', 'crime', 'drama', 'frank', 'conner', 'honest', 'police', 'officer', 'desperately', 'need', 'save', 'son', 'life', 'however', 'losing', 'hope', 'find', 'criminal', 'peter', 'mccabe', 'jail', 'savior']",6.1
Conquest of the Planet of the Apes,j.leethompson,"['jleethompson', 'action', 'scifi', 'futuristic', 'world', 'embraced', 'ape', 'slavery', 'caesar', 'son', 'late', 'simian', 'cornelius', 'zira', 'surface', 'almost', 'twenty', 'year', 'hiding', 'authority', 'prepares', 'slave', 'revolt', 'humanity']",6.1
Doctor Dolittle,richardfleischer,"['richardfleischer', 'adventure', 'comedy', 'family', 'animal', 'communicating', 'veterinarian', 'go', 'far', 'clientele', 'friend', 'escape', 'hometown', 'sea', 'search', 'great', 'pink', 'sea', 'snail']",6.1
Fletch Lives,michaelritchie,"['michaelritchie', 'comedy', 'crime', 'mystery', 'receiving', 'inheritance', 'louisiana', 'los', 'angeles', 'reporter', 'irvin', 'fletcher', 'head', 'belle', 'isle', 'plantation', 'get', 'hilarious', 'trouble']",6.1
All the King's Men,stevenzaillian,"['stevenzaillian', 'drama', 'thriller', 'based', 'robert', 'penn', 'warren', 'novel', 'life', 'populist', 'southerner', 'willie', 'stark', 'political', 'creature', 'loosely', 'based', 'governor', 'huey', 'long', 'louisiana']",6.1
Someone to Watch Over Me,ridleyscott,"['ridleyscott', 'crime', 'drama', 'romance', 'married', 'new', 'york', 'cop', 'fall', 'socialite', 'murder', 'witness', 'he', 'assigned', 'protect']",6.1
Cleaner,rennyharlin,"['rennyharlin', 'crime', 'thriller', 'former', 'cop', 'earns', 'wage', 'crime', 'scene', 'cleaner', 'unknowingly', 'participates', 'coverup', 'latest', 'job']",6.1
American Pastoral,ewanmcgregor,"['ewanmcgregor', 'crime', 'drama', 'mystery', 'allamerican', 'college', 'star', 'beauty', 'queen', 'wife', 'watch', 'seemingly', 'perfect', 'life', 'fall', 'apart', 'daughter', 'join', 'turmoil', '60', 'america']",6.1
The Invisible Woman,ralphfiennes,"['ralphfiennes', 'biography', 'drama', 'history', 'height', 'career', 'charles', 'dickens', 'meet', 'younger', 'woman', 'becomes', 'secret', 'lover', 'death']",6.1
Edtv,ronhoward,"['ronhoward', 'comedy', 'drama', 'video', 'store', 'clerk', 'agrees', 'life', 'filmed', 'camera', 'crew', 'television', 'show']",6.1
What's New Pussycat,clivedonner,"['clivedonner', 'comedy', 'playboy', 'refuse', 'give', 'hedonistic', 'lifestyle', 'settle', 'marry', 'true', 'love', 'seek', 'help', 'demented', 'psychoanalyst', 'romantic', 'problem']",6.1
Friends with Kids,jenniferwestfeldt,"['jenniferwestfeldt', 'comedy', 'drama', 'romance', 'two', 'best', 'friend', 'decide', 'child', 'together', 'keeping', 'relationship', 'platonic', 'avoid', 'toll', 'kid', 'take', 'romantic', 'relationship']",6.1
Love and Other Disasters,alekkeshishian,"['alekkeshishian', 'comedy', 'drama', 'romance', 'american', 'intern', 'uk', 'vogue', 'help', 'friend', 'find', 'love']",6.1
Early Man,nickpark,"['nickpark', 'animation', 'adventure', 'comedy', 'set', 'dawn', 'time', 'prehistoric', 'creature', 'woolly', 'mammoth', 'roamed', 'earth', 'early', 'man', 'tell', 'story', 'dug', 'along', 'sidekick', 'hognob', 'unite', 'tribe', 'mighty', 'enemy', 'lord', 'nooth', 'bronze', 'age', 'city', 'save', 'home']",6.1
The Sweeney,nicklove,"['nicklove', 'action', 'crime', 'drama', 'hardened', 'detective', 'flying', 'squad', 'london', 'metropolitan', 'police', 'based', '70', 'uk', 'tv', 'show']",6.1
Employee of the Month,mitchrouse,"['mitchrouse', 'comedy', 'drama', 'isnt', 'david', 'day', 'first', 'get', 'fired', 'bank', 'fiancee', 'break', 'throw', 'house', 'bank', 'get', 'robbed', 'get', 'shot', 'twist', 'follow']",6.1
The Brave,johnnydepp,"['johnnydepp', 'drama', 'downonhisluck', 'american', 'indian', 'recently', 'released', 'jail', 'offered', 'chance', 'star', 'victim', 'snuff', 'film', 'resulting', 'pay', 'could', 'greatly', 'help', 'poverty', 'stricken', 'family']",6.1
Rugrats in Paris,stigbergqvist pauldemeyer,"['stigbergqvist', 'pauldemeyer', 'animation', 'adventure', 'comedy', 'family', 'vacation', 'paris', 'rugrats', 'attempt', 'help', 'chuckie', 'find', 'new', 'mom', 'stopping', 'dad', 'marrying', 'conniving', 'businesswoman', 'hate', 'kid']",6.1
Chéri,stephenfrears,"['stephenfrears', 'comedy', 'drama', 'romance', 'son', 'courtesan', 'retreat', 'fantasy', 'world', 'forced', 'end', 'relationship', 'older', 'woman', 'educated', 'way', 'love']",6.1
2.0,s.shankar,"['sshankar', 'action', 'scifi', 'thriller', 'mobile', 'start', 'mysteriously', 'flying', 'hand', 'people', 'chennai', 'dr', 'vaseegaran', 'summons', 'trusted', 'robot', 'chitti', 'ward', 'birdshaped', 'supernatural', 'power', 'pakshirajan']",6.1
Godmothered,sharonmaguire,"['sharonmaguire', 'comedy', 'drama', 'family', 'unskilled', 'young', 'fairy', 'godmother', 'venture', 'prove', 'worth', 'tracking', 'young', 'girl', 'whose', 'request', 'help', 'ignored']",6.1
Knockaround Guys,briankoppelman davidlevien,"['briankoppelman', 'davidlevien', 'crime', 'drama', 'thriller', 'wannabe', 'son', 'mobster', 'go', 'remote', 'town', 'midwest', 'get', 'trouble', 'anyone', 'could', 'anticipate']",6.1
Bunraku,guymoshe,"['guymoshe', 'action', 'drama', 'thriller', 'story', 'young', 'man', 'spent', 'life', 'searching', 'revenge', 'find', 'bigger', 'challenge', 'originally', 'bargained']",6.1
Addicted to Love,griffindunne,"['griffindunne', 'comedy', 'romance', 'maggies', 'sam', 'former', 'partner', 'love', 'want', 'revenge', 'want', 'lost', 'love', 'back', 'work', 'together', 'break', 'happy', 'couple']",6.1
Calvaire,fabriceduwelz,"['fabriceduwelz', 'drama', 'horror', 'thriller', 'marc', 'traveling', 'entertainer', 'way', 'home', 'christmas', 'van', 'break', 'middle', 'jerkwater', 'town', 'strange', 'inhabitant']",6.1
The Lovebirds,michaelshowalter,"['michaelshowalter', 'action', 'comedy', 'crime', 'couple', 'issa', 'rae', 'kumail', 'nanjiani', 'experience', 'defining', 'moment', 'relationship', 'unintentionally', 'embroiled', 'murder', 'mystery']",6.1
Like Father,laurenmillerrogen,"['laurenmillerrogen', 'comedy', 'drama', 'shes', 'left', 'altar', 'workaholic', 'advertising', 'executive', 'end', 'caribbean', 'honeymoon', 'cruise', 'estranged', 'father']",6.1
Pokémon the Movie 2000,kunihikoyuyama,"['kunihikoyuyama', 'animation', 'action', 'adventure', 'ash', 'ketchum', 'must', 'gather', 'three', 'sphere', 'fire', 'ice', 'lightning', 'order', 'restore', 'balance', 'orange', 'island']",6.1
360,fernandomeirelles,"['fernandomeirelles', 'crime', 'drama', 'mystery', 'modern', 'stylish', 'kaleidoscope', 'interconnected', 'love', 'relationship', 'linking', 'character', 'different', 'city', 'country', 'vivid', 'suspenseful', 'deeply', 'moving', 'tale', 'romantic', 'life', '21st', 'century']",6.1
The Newton Boys,richardlinklater,"['richardlinklater', 'action', 'crime', 'drama', 'story', 'newton', 'gang', 'successful', 'bank', 'robber', 'history', 'owing', 'good', 'planning', 'minimal', 'violence']",6.1
The Cottage,paulandrewwilliams,"['paulandrewwilliams', 'comedy', 'crime', 'horror', 'tough', 'cute', 'woman', 'kidnapped', 'ransom', 'brought', 'rural', 'english', 'cottage', 'david', 'two', 'moron', 'way', 'worry', 'crime', 'bos', 'stepdad', 'two', 'asian', 'killer']",6.1
Our Brand Is Crisis,davidgordongreen,"['davidgordongreen', 'comedy', 'drama', 'battlehardened', 'american', 'political', 'consultant', 'sent', 'help', 'reelect', 'controversial', 'president', 'bolivia', 'must', 'compete', 'longterm', 'rival', 'working', 'another', 'candidate']",6.1
The Overnight,patrickbrice,"['patrickbrice', 'comedy', 'mystery', 'alex', 'emily', 'son', 'rj', 'new', 'los', 'angeles', 'chance', 'meeting', 'park', 'introduces', 'mysterious', 'kurt', 'charlotte', 'max', 'family', 'playdate', 'becomes', 'increasingly', 'interesting', 'night', 'go']",6.1
Burke and Hare,johnlandis,"['johnlandis', 'comedy', 'crime', 'history', 'black', 'comedy', 'two', '19thcentury', 'grave', 'robber', 'find', 'lucrative', 'business', 'providing', 'cadaver', 'edinburgh', 'medical', 'school']",6.1
Murder at 1600,dwighth.little,"['dwighthlittle', 'action', 'crime', 'drama', 'young', 'woman', 'murdered', 'white', 'house', 'homicide', 'detective', 'regis', 'investigates', 'secret', 'service', 'work', 'he', 'assigned', 'agent', 'chance', 'eventually', 'cooperates', 'man', 'framed']",6.1
Ninja: Shadow of a Tear,isaacflorentine,"['isaacflorentine', 'action', 'thriller', 'ninjitsu', 'master', 'casey', 'back', 'revenge', 'pregnant', 'wife', 'murdered']",6.1
The Princess Switch,mikerohl,"['mikerohl', 'comedy', 'drama', 'family', 'competing', 'christmas', 'baking', 'competition', 'belgravia', 'chicago', 'baker', 'bump', 'prince', 'fiancéewho', 'look', 'like', 'switch', 'life', 'two', 'day']",6.1
Miami Bici,jesúsdelcerro,"['jesúsdelcerro', 'comedy', 'crime', 'miami', 'bici', 'story', 'ion', 'ilie', 'two', 'young', 'people', 'small', 'dark', 'city', 'romania', 'go', 'miami', 'middle', 'winter', 'live', 'american', 'dream', 'romanian', 'dream', 'getting', 'rich', 'quick']",6.1
Black Butterfly,briangoodman,"['briangoodman', 'thriller', 'reclusive', 'screenwriter', 'take', 'mysterious', 'drifter', 'determined', 'repay', 'kindness', 'helping', 'finish', 'latest', 'story']",6.1
Leap of Faith,richardpearce,"['richardpearce', 'comedy', 'drama', 'romance', 'fake', 'faith', 'healer', 'jonas', 'nightingale', 'stranded', 'small', 'town', 'find', 'cant', 'fool', 'people', 'time']",6.1
We're No Angels,neiljordan,"['neiljordan', 'comedy', 'crime', 'two', 'escaped', 'con', 'prayer', 'escape', 'pas', 'priest', 'pas', 'police', 'blockade', 'border', 'safety', 'canada']",6.1
Up Close & Personal,jonavnet,"['jonavnet', 'drama', 'romance', 'ambitious', 'young', 'woman', 'determined', 'build', 'career', 'television', 'journalism', 'get', 'good', 'advice', 'first', 'bos', 'fall', 'love']",6.1
My Name Is Bruce,brucecampbell,"['brucecampbell', 'comedy', 'fantasy', 'horror', 'mistaken', 'character', 'ash', 'evil', 'dead', 'trilogy', 'bruce', 'campbell', 'forced', 'fight', 'real', 'monster', 'small', 'oregon', 'town']",6.1
Desierto,jonáscuarón,"['jonáscuarón', 'action', 'adventure', 'drama', 'group', 'people', 'trying', 'cross', 'border', 'mexico', 'united', 'state', 'encounter', 'racist', 'man', 'taken', 'border', 'patrol', 'duty', 'hand']",6.1
According to Greta,nancybardawil,"['nancybardawil', 'drama', 'romance', 'suicidal', 'rebellious', 'teenager', 'sent', 'live', 'grandparent', 'summer', 'life', 'take', 'unexpected', 'turn']",6.1
Impostor,garyfleder,"['garyfleder', 'drama', 'mystery', 'scifi', 'future', 'alien', 'race', 'us', 'android', 'bomb', 'attack', 'earth', 'government', 'weapon', 'specialist', 'accused', 'one', 'android', 'set', 'prove', 'innocence']",6.1
The Bride of Badrinath,shashankkhaitan,"['shashankkhaitan', 'comedy', 'drama', 'romance', 'badrinath', 'looking', 'typical', 'bride', 'vaidehi', 'looking', 'independent', 'life', 'together', 'must', 'break', 'tradition', 'redefine', 'role']",6.1
The Man Who Cried,sallypotter,"['sallypotter', 'drama', 'music', 'romance', 'young', 'refugee', 'traveling', 'russia', 'america', 'search', 'lost', 'father', 'fall', 'gypsy', 'horseman']",6.1
God's Pocket,johnslattery,"['johnslattery', 'crime', 'drama', 'blue', 'collar', 'worker', 'try', 'cover', 'thing', 'stepson', 'killed', 'suspicious', 'accident', 'local', 'reporter', 'sens', 'somethings', 'amiss']",6.1
Welcome to the Punch,erancreevy,"['erancreevy', 'action', 'crime', 'thriller', 'notorious', 'criminal', 'forced', 'return', 'london', 'give', 'detective', 'one', 'last', 'chance', 'take', 'man', 'he', 'always']",6.1
Dom Hemingway,richardshepard,"['richardshepard', 'comedy', 'crime', 'drama', 'spending', '12', 'year', 'prison', 'keeping', 'mouth', 'shut', 'notorious', 'safecracker', 'dom', 'hemingway', 'back', 'street', 'london', 'looking', 'collect', 'he', 'owed']",6.1
Miracle at St. Anna,spikelee,"['spikelee', 'action', 'drama', 'war', 'set', '1944', 'italy', 'story', 'four', 'black', 'american', 'soldier', 'get', 'trapped', 'tuscan', 'village', 'wwii']",6.1
Bronco Billy,clinteastwood,"['clinteastwood', 'action', 'adventure', 'comedy', 'idealistic', 'modernday', 'cowboy', 'struggle', 'keep', 'wild', 'west', 'show', 'afloat', 'face', 'hard', 'luck', 'waning', 'interest']",6.1
D.O.A.,annabeljankel rockymorton,"['annabeljankel', 'rockymorton', 'mystery', 'thriller', 'college', 'professor', 'day', 'top', 'student', 'allegedly', 'commits', 'suicide', 'wife', 'present', 'divorce', 'paper', 'overnights', 'freshman', 'girl', 'dorm', 'next', 'day', 'murder', 'around', 'find', 'killer', 'time']",6.1
Youth Without Youth,francisfordcoppola,"['francisfordcoppola', 'drama', 'fantasy', 'mystery', 'love', 'story', 'wrapped', 'mystery', 'set', 'world', 'war', 'ii', 'europe', 'professor', 'changed', 'cataclysmic', 'event', 'explores', 'mystery', 'life']",6.1
Assassination Games,erniebarbarash,"['erniebarbarash', 'action', 'crime', 'drama', 'two', 'assassin', 'agree', 'work', 'together', 'one', 'try', 'avenge', 'wife', 'collect', 'reward', 'job']",6.1
The Ones Below,davidfarr,"['davidfarr', 'drama', 'thriller', 'couple', 'expecting', 'first', 'child', 'discover', 'unnerving', 'difference', 'couple', 'living', 'flat', 'also', 'baby']",6.1
The Corruptor,jamesfoley,"['jamesfoley', 'action', 'crime', 'thriller', 'aid', 'new', 'york', 'city', 'policeman', 'top', 'immigrant', 'cop', 'try', 'stop', 'drugtrafficking', 'corruption', 'immigrant', 'chinese', 'triad', 'thing', 'get', 'complicated', 'triad', 'try', 'bribe', 'policeman']",6.1
Code 46,michaelwinterbottom,"['michaelwinterbottom', 'drama', 'romance', 'scifi', 'futuristic', 'brief', 'encounter', '1945', 'love', 'story', 'romance', 'doomed', 'genetic', 'incompatibility']",6.1
Cargo,ivanengler ralphetter,"['ivanengler', 'ralphetter', 'drama', 'mystery', 'scifi', 'dr', 'laura', 'p', 'take', 'job', 'cargo', 'spaceship', '4', 'year', 'plus', '4', 'year', 'back', 'shell', 'join', 'sister', 'rhea', '44', 'month', 'later', 'lauras', 'shift', 'strange', 'thing', 'happen', 'cargo', 'crew', 'reanimated', 'captain', 'dy', 'mysteriously']",6.1
Swing Vote,joshuamichaelstern,"['joshuamichaelstern', 'comedy', 'drama', 'remarkable', 'turnofevents', 'result', 'presidential', 'election', 'come', 'one', 'man', 'vote']",6.1
Cut Bank,mattshakman,"['mattshakman', 'crime', 'drama', 'mystery', 'young', 'man', 'life', 'unraveled', 'witnessing', 'murder', 'filmed', 'rural', 'town', 'cut', 'bank']",6.1
Josh,mansoorkhan,"['mansoorkhan', 'action', 'drama', 'musical', 'max', 'life', 'twin', 'sister', 'shirley', 'goa', 'enraged', 'find', 'fallen', 'love', 'rahul', 'bitter', 'rival', 'prakashs', 'younger', 'brother']",6.1
Redacted,briandepalma,"['briandepalma', 'crime', 'thriller', 'war', 'devastating', 'reconstruction', 'rape', 'murder', '15yearold', 'iraqi', 'girl', 'american', 'soldier', 'samarra', '2006']",6.1
Sukiyaki Western Django,takashimiike,"['takashimiike', 'action', 'western', 'nameless', 'gunfighter', 'arrives', 'town', 'ripped', 'apart', 'rival', 'gang', 'though', 'courted', 'join', 'chooses', 'path']",6.1
Shivaay,ajaydevgn,"['ajaydevgn', 'action', 'adventure', 'crime', 'skilled', 'mountaineer', 'race', 'time', 'rescue', 'mute', 'daughter', 'clutch', 'human', 'trafficker', 'bulgaria']",6.1
Thunivu,h.vinoth,"['hvinoth', 'action', 'crime', 'thriller', 'mysterious', 'mastermind', 'daredevil', 'team', 'form', 'plan', 'commits', 'bank', 'heist', 'find', 'corporate', 'looted', 'people', 'money']",6.1
Yamakasi,arielzeitoun julienseri,"['arielzeitoun', 'julienseri', 'action', 'drama', 'crime', '7', 'guy', 'paris', 'suburb', 'like', 'challenge', 'like', 'climbing', 'tall', 'building', 'parkour', 'especially', 'copsflics', 'chasing', 'kid', 'fan', 'urgently', 'need', 'heart', 'yamakasis', 'try', 'find', 'way']",6.1
Noel,chazzpalminteri,"['chazzpalminteri', 'drama', 'five', 'new', 'yorkers', 'come', 'together', 'christmas', 'eve', 'seeking', 'miracle']",6.1
The Visitors II: The Corridors of Time,jean-mariepoiré,"['jeanmariepoiré', 'comedy', 'fantasy', 'knight', 'godefroy', 'return', 'time', '1023', 'get', 'back', 'sacred', 'jewel', 'jacquouille', 'taken', '20th', 'century']",6.1
Buster's Mal Heart,sarahadinasmith,"['sarahadinasmith', 'crime', 'drama', 'mystery', 'family', 'man', 'chance', 'encounter', 'conspiracyobsessed', 'drifter', 'leaf', 'run', 'police', 'impending', 'event', 'known', 'inversion']",6.1
Hacker,akansatayev,"['akansatayev', 'crime', 'drama', 'thriller', 'help', 'new', 'friend', 'alex', 'danyliuk', 'turn', 'life', 'crime', 'identity', 'theft']",6.1
Kidnapping Mr. Heineken,danielalfredson,"['danielalfredson', 'action', 'crime', 'drama', 'inside', 'story', 'planning', 'execution', 'rousing', 'aftermath', 'ultimate', 'downfall', 'kidnapper', 'beer', 'tycoon', 'alfred', 'freddy', 'heineken', '1983', 'resulted', 'largest', 'ransom', 'ever', 'paid', 'individual']",6.1
The Myth,stanleytong,"['stanleytong', 'action', 'adventure', 'comedy', 'archeologist', 'jack', 'keep', 'reoccurring', 'dream', 'past', 'life', 'great', 'general', 'meng', 'yi', 'sworn', 'protect', 'princess', 'named', 'oksoo', 'jack', 'decides', 'go', 'investigate', 'everything', 'friend', 'william']",6.1
Smart People,noammurro,"['noammurro', 'comedy', 'drama', 'romance', 'life', 'widowed', 'professor', 'come', 'new', 'love', 'unexpected', 'visit', 'adopted', 'brother']",6.1
Interreflections,peterjoseph,"['peterjoseph', 'fantasy', 'scifi', 'quest', 'new', 'humane', 'society', 'counterculture', 'revolution', 'take', 'world', 'storm', 'first', 'interreflection', 'trilogy', 'look', 'back', 'modern', 'world', 'wonder', 'managed', 'survive', 'long']",6.1
Bellbottom,ranjittewari,"['ranjittewari', 'action', 'thriller', 'indian', 'commercial', 'airliner', 'hijacked', 'terrorist', 'mid', '1980s', 'government', 'agent', 'tasked', 'rescuing', '210', 'hostage']",6.1
Brake,gabetorres,"['gabetorres', 'thriller', 'secret', 'service', 'agent', 'held', 'captive', 'trunk', 'car', 'endures', 'mental', 'physical', 'torture', 'terrorist', 'attempt', 'extract', 'information', 'plot', 'president', 'united', 'state']",6.1
Billa 2,chakritoleti,"['chakritoleti', 'action', 'crime', 'thriller', 'david', 'billa', 'build', 'drug', 'arm', 'dealing', 'empire', 'becoming', 'feared', 'underworld', 'bos']",6.1
Kabali,pa.ranjith,"['paranjith', 'action', 'crime', 'drama', 'reformed', 'gangster', 'released', 'prison', 'attempt', 'protect', 'family', 'enemy']",6.1
1/1,jeremyphillips,"['jeremyphillips', 'drama', 'maybe', 'pregnant', '20', 'year', 'old', 'lissa', 'revise', 'life']",6.1
Valimai,h.vinoth,"['hvinoth', 'action', 'crime', 'thriller', 'arjun', 'ip', 'officer', 'set', 'mission', 'hunting', 'illegal', 'bikers', 'involving', 'theft', 'murder']",6.1
Turnabout,e.b.hughes,"['ebhughes', 'drama', 'mystery', 'thriller', 'troubled', 'man', 'survives', 'suicide', 'attempt', 'call', 'old', 'friend', 'rescue', 'middle', 'night', 'journey', 'beginning', 'daybreak', 'tragedy', 'surface']",6.1
Ip Man: The Final Fight,hermanyau,"['hermanyau', 'action', 'biography', 'drama', 'postwar', 'hong', 'kong', 'legendary', 'wing', 'chun', 'grandmaster', 'ip', 'man', 'reluctantly', 'called', 'action', 'begin', 'simple', 'challenge', 'rival', 'kung', 'fu', 'style', 'soon', 'draw', 'see', 'full', 'summary', '»']",6.1
Velayudham,mohanraja,"['mohanraja', 'action', 'villager', 'unwittingly', 'prevents', 'number', 'terrorist', 'attack', 'chennai', 'young', 'journalist', 'identifies', 'persuades', 'take', 'disguise', 'superhero', 'fight', 'terrorism', 'corruption']",6.1
Unbreakable Souls,enzozelocchi,"['enzozelocchi', 'drama', 'mystery', 'thriller', 'dark', 'twisted', 'story', 'full', 'sex', 'jealousy', 'betrayal', 'violence', 'mercy', 'option']",6.1
You Are So Not Invited to My Bat Mitzvah,sammicohen,"['sammicohen', 'comedy', 'stacy', 'lydia', 'bffs', 'whove', 'always', 'dreamed', 'epic', 'bat', 'mitzvah', 'however', 'thing', 'start', 'go', 'comically', 'awry', 'popular', 'boy', 'middle', 'school', 'drama', 'threatens', 'friendship', 'rite', 'passage']",6.0
